"Tanggal","Harga","Bulan-Tahun","Tahun","Bulan"
"6/22/2024","28,059","2024-06","2024","06"
"6/23/2024","27,366","2024-06","2024","06"
"6/24/2024","26,586","2024-06","2024","06"
"6/25/2024","27,800","2024-06","2024","06"
"6/26/2024","27,900","2024-06","2024","06"
"6/27/2024","27,843","2024-06","2024","06"
"6/28/2024","27,721","2024-06","2024","06"
"6/29/2024","28,291","2024-06","2024","06"
"6/30/2024","28,878","2024-06","2024","06"
"7/1/2024","30,764","2024-07","2024","07"
"7/2/2024","32,620","2024-07","2024","07"
"7/3/2024","34,404","2024-07","2024","07"
"7/4/2024","35,557","2024-07","2024","07"
"7/5/2024","36,187","2024-07","2024","07"
"7/6/2024","36,738","2024-07","2024","07"
"7/7/2024","37,081","2024-07","2024","07"
"7/8/2024","39,806","2024-07","2024","07"
"7/9/2024","40,462","2024-07","2024","07"
"7/10/2024","41,719","2024-07","2024","07"
"7/11/2024","44,297","2024-07","2024","07"
"7/12/2024","46,770","2024-07","2024","07"
"7/13/2024","49,364","2024-07","2024","07"
"7/14/2024","50,717","2024-07","2024","07"
"7/15/2024","53,405","2024-07","2024","07"
"7/16/2024","54,202","2024-07","2024","07"
"7/17/2024","57,209","2024-07","2024","07"
"7/18/2024","62,279","2024-07","2024","07"
"7/19/2024","63,849","2024-07","2024","07"
"7/20/2024","64,323","2024-07","2024","07"
"7/21/2024","64,161","2024-07","2024","07"
"7/22/2024","65,349","2024-07","2024","07"
"7/23/2024","69,248","2024-07","2024","07"
"7/24/2024","72,530","2024-07","2024","07"
"7/25/2024","72,368","2024-07","2024","07"
"7/26/2024","69,128","2024-07","2024","07"
"7/27/2024","68,079","2024-07","2024","07"
"7/28/2024","68,250","2024-07","2024","07"
"7/29/2024","71,548","2024-07","2024","07"
"7/30/2024","71,199","2024-07","2024","07"
"7/31/2024","68,978","2024-07","2024","07"
"8/1/2024","67,476","2024-08","2024","08"
"8/2/2024","67,597","2024-08","2024","08"
"8/3/2024","67,849","2024-08","2024","08"
"8/4/2024","67,776","2024-08","2024","08"
"8/5/2024","66,727","2024-08","2024","08"
"8/6/2024","66,541","2024-08","2024","08"
"8/7/2024","65,770","2024-08","2024","08"
"8/8/2024","64,547","2024-08","2024","08"
"8/9/2024","62,887","2024-08","2024","08"
"8/10/2024","62,352","2024-08","2024","08"
"8/11/2024","61,919","2024-08","2024","08"
"8/12/2024","58,987","2024-08","2024","08"
"8/13/2024","57,309","2024-08","2024","08"
"8/14/2024","55,013","2024-08","2024","08"
"8/15/2024","52,894","2024-08","2024","08"
"8/16/2024","51,766","2024-08","2024","08"
"8/17/2024","51,287","2024-08","2024","08"
"8/18/2024","51,379","2024-08","2024","08"
"8/19/2024","52,587","2024-08","2024","08"
"8/20/2024","51,146","2024-08","2024","08"
"8/21/2024","49,012","2024-08","2024","08"
"8/22/2024","46,744","2024-08","2024","08"
"8/23/2024","44,997","2024-08","2024","08"
"8/24/2024","44,367","2024-08","2024","08"
"8/25/2024","43,404","2024-08","2024","08"
"8/26/2024","39,494","2024-08","2024","08"
"8/27/2024","36,336","2024-08","2024","08"
"8/28/2024","34,567","2024-08","2024","08"
"8/29/2024","34,474","2024-08","2024","08"
"8/30/2024","33,992","2024-08","2024","08"
"8/31/2024","33,245","2024-08","2024","08"
"9/1/2024","32,909","2024-09","2024","09"
"9/2/2024","31,564","2024-09","2024","09"
"9/3/2024","31,132","2024-09","2024","09"
"9/4/2024","31,575","2024-09","2024","09"
"9/5/2024","32,205","2024-09","2024","09"
"9/6/2024","32,057","2024-09","2024","09"
"9/7/2024","32,089","2024-09","2024","09"
"9/8/2024","32,095","2024-09","2024","09"
"9/9/2024","32,035","2024-09","2024","09"
"9/10/2024","32,092","2024-09","2024","09"
"9/11/2024","31,621","2024-09","2024","09"
"9/12/2024","31,529","2024-09","2024","09"
"9/13/2024","31,484","2024-09","2024","09"
"9/14/2024","31,426","2024-09","2024","09"
"9/15/2024","31,554","2024-09","2024","09"
"9/16/2024","31,478","2024-09","2024","09"
"9/17/2024","32,006","2024-09","2024","09"
"9/18/2024","32,837","2024-09","2024","09"
"9/19/2024","32,912","2024-09","2024","09"
"9/20/2024","32,930","2024-09","2024","09"
"9/21/2024","32,746","2024-09","2024","09"
"9/22/2024","32,754","2024-09","2024","09"
"9/23/2024","32,305","2024-09","2024","09"
"9/24/2024","32,224","2024-09","2024","09"
"9/25/2024","31,974","2024-09","2024","09"
"9/26/2024","31,564","2024-09","2024","09"
"9/27/2024","31,210","2024-09","2024","09"
"9/28/2024","31,153","2024-09","2024","09"
"9/29/2024","30,993","2024-09","2024","09"
"9/30/2024","30,678","2024-09","2024","09"
"10/1/2024","30,841","2024-10","2024","10"
"10/2/2024","31,369","2024-10","2024","10"
"10/3/2024","32,063","2024-10","2024","10"
"10/4/2024","32,476","2024-10","2024","10"
"10/5/2024","32,579","2024-10","2024","10"
"10/6/2024","32,626","2024-10","2024","10"
"10/7/2024","33,304","2024-10","2024","10"
"10/8/2024","33,953","2024-10","2024","10"
"10/9/2024","34,650","2024-10","2024","10"
"10/10/2024","35,109","2024-10","2024","10"
"10/11/2024","35,062","2024-10","2024","10"
"10/12/2024","35,284","2024-10","2024","10"
"10/13/2024","35,389","2024-10","2024","10"
"10/14/2024","35,744","2024-10","2024","10"
"10/15/2024","35,775","2024-10","2024","10"
"10/16/2024","35,877","2024-10","2024","10"
"10/17/2024","35,418","2024-10","2024","10"
"10/18/2024","34,833","2024-10","2024","10"
"10/19/2024","34,766","2024-10","2024","10"
"10/20/2024","34,641","2024-10","2024","10"
"10/21/2024","33,939","2024-10","2024","10"
"10/22/2024","33,653","2024-10","2024","10"
"10/23/2024","33,454","2024-10","2024","10"
"10/24/2024","33,306","2024-10","2024","10"
"10/25/2024","33,115","2024-10","2024","10"
"10/26/2024","32,926","2024-10","2024","10"
"10/27/2024","32,656","2024-10","2024","10"
"10/28/2024","31,279","2024-10","2024","10"
"10/29/2024","30,841","2024-10","2024","10"
"10/30/2024","30,663","2024-10","2024","10"
"10/31/2024","29,975","2024-10","2024","10"
"11/1/2024","29,309","2024-11","2024","11"
"11/2/2024","28,809","2024-11","2024","11"
"11/3/2024","28,540","2024-11","2024","11"
"11/4/2024","27,517","2024-11","2024","11"
"11/5/2024","27,779","2024-11","2024","11"
"11/6/2024","28,699","2024-11","2024","11"
"11/7/2024","29,148","2024-11","2024","11"
"11/8/2024","29,527","2024-11","2024","11"
"11/9/2024","29,509","2024-11","2024","11"
"11/10/2024","29,481","2024-11","2024","11"
"11/11/2024","30,461","2024-11","2024","11"
"11/12/2024","31,177","2024-11","2024","11"
"11/13/2024","31,321","2024-11","2024","11"
"11/14/2024","30,968","2024-11","2024","11"
"11/15/2024","30,022","2024-11","2024","11"
"11/16/2024","29,616","2024-11","2024","11"
"11/17/2024","29,398","2024-11","2024","11"
"11/18/2024","28,429","2024-11","2024","11"
"11/19/2024","27,690","2024-11","2024","11"
"11/20/2024","26,521","2024-11","2024","11"
"11/21/2024","25,962","2024-11","2024","11"
"11/22/2024","25,619","2024-11","2024","11"
"11/23/2024","25,666","2024-11","2024","11"
"11/24/2024","25,267","2024-11","2024","11"
"11/25/2024","24,206","2024-11","2024","11"
"11/26/2024","23,793","2024-11","2024","11"
"11/27/2024","23,799","2024-11","2024","11"
"11/28/2024","24,930","2024-11","2024","11"
"11/29/2024","25,184","2024-11","2024","11"
"11/30/2024","25,398","2024-11","2024","11"
"12/1/2024","25,296","2024-12","2024","12"
"12/2/2024","24,418","2024-12","2024","12"
"12/3/2024","24,514","2024-12","2024","12"
"12/4/2024","25,244","2024-12","2024","12"
"12/5/2024","26,406","2024-12","2024","12"
"12/6/2024","26,694","2024-12","2024","12"
"12/7/2024","26,739","2024-12","2024","12"
"12/8/2024","26,805","2024-12","2024","12"
"12/9/2024","27,580","2024-12","2024","12"
"12/10/2024","28,651","2024-12","2024","12"
"12/11/2024","29,448","2024-12","2024","12"
"12/12/2024","30,005","2024-12","2024","12"
"12/13/2024","30,255","2024-12","2024","12"
"12/14/2024","30,416","2024-12","2024","12"
"12/15/2024","32,134","2024-12","2024","12"
"12/16/2024","37,026","2024-12","2024","12"
"12/17/2024","37,866","2024-12","2024","12"
"12/18/2024","37,695","2024-12","2024","12"
"12/19/2024","38,169","2024-12","2024","12"
"12/20/2024","41,716","2024-12","2024","12"
"12/21/2024","46,368","2024-12","2024","12"
"12/22/2024","48,702","2024-12","2024","12"
"12/23/2024","50,188","2024-12","2024","12"
"12/24/2024","48,197","2024-12","2024","12"
"12/25/2024","49,649","2024-12","2024","12"
"12/26/2024","52,594","2024-12","2024","12"
"12/27/2024","54,251","2024-12","2024","12"
"12/28/2024","53,756","2024-12","2024","12"
"12/29/2024","54,674","2024-12","2024","12"
"12/30/2024","56,361","2024-12","2024","12"
"12/31/2024","56,942","2024-12","2024","12"
